contract_symbol,last_trade_date,strike,last_price,bid,ask,change,percent_change,volume,open_interest,implied_volatility,in_the_money,contract_size,currency,expiration,type,date_pulled
AAPL260417P00185000,2025-10-06 13:30:02+00:00,185.0,1.96,1.93,1.98,0.100000024,5.376345,3.0,106,0.3259344750976562,False,REGULAR,USD,2026-04-17,P,2025-10-06
AAPL260417P00190000,2025-10-06 18:45:55+00:00,190.0,2.35,2.26,2.3,0.21999979,10.328629,2.0,536,0.31690136230468746,False,REGULAR,USD,2026-04-17,P,2025-10-06
AAPL260417P00195000,2025-10-06 17:40:43+00:00,195.0,2.74,2.65,2.73,0.1400001,5.3846197,184.0,769,0.31000445861816406,False,REGULAR,USD,2026-04-17,P,2025-10-06
AAPL260417P00200000,2025-10-06 16:12:29+00:00,200.0,3.15,3.1,3.2,0.19000006,6.418921,146.0,1343,0.302314105834961,False,REGULAR,USD,2026-04-17,P,2025-10-06
AAPL260417P00205000,2025-10-03 18:14:27+00:00,205.0,3.55,3.6,3.7,0.0,0.0,11.0,774,0.2937082348632812,False,REGULAR,USD,2026-04-17,P,2025-10-06
AAPL260417P00210000,2025-10-06 19:40:31+00:00,210.0,4.3,4.2,4.35,0.26000023,6.4356494,6.0,903,0.28693340026855463,False,REGULAR,USD,2026-04-17,P,2025-10-06
AAPL260417P00215000,2025-10-03 15:29:22+00:00,215.0,4.85,4.95,5.05,0.25999975,5.6644826,1.0,316,0.27924304748535156,False,REGULAR,USD,2026-04-17,P,2025-10-06
AAPL260417P00220000,2025-10-03 16:43:50+00:00,220.0,5.9,5.75,5.9,0.5,9.259259,1.0,621,0.27259028198242186,False,REGULAR,USD,2026-04-17,P,2025-10-06
AAPL260417P00225000,2025-10-06 17:41:07+00:00,225.0,6.9,6.7,6.85,0.6199999,9.872609,24.0,4015,0.2656018264770508,False,REGULAR,USD,2026-04-17,P,2025-10-06
AAPL260417P00230000,2025-10-06 18:17:52+00:00,230.0,8.06,7.8,7.95,0.44000053,5.7742853,26.0,593,0.2589795782470704,False,REGULAR,USD,2026-04-17,P,2025-10-06
AAPL260417P00235000,2025-10-06 15:27:07+00:00,235.0,8.85,9.05,9.2,0.05000019,0.56818396,20.0,414,0.25238784729003905,False,REGULAR,USD,2026-04-17,P,2025-10-06
AAPL260417P00240000,2025-10-06 19:06:33+00:00,240.0,10.57,10.5,10.6,0.6700001,6.767678,431.0,1526,0.24564352996826172,False,REGULAR,USD,2026-04-17,P,2025-10-06
AAPL260417P00245000,2025-10-06 18:00:05+00:00,245.0,12.6,12.1,12.2,1.1500006,10.0436735,3.0,85,0.23926541992187497,False,REGULAR,USD,2026-04-17,P,2025-10-06
AAPL260417P00250000,2025-10-06 14:10:52+00:00,250.0,13.4,13.9,14.05,0.25,1.9011407,1.0,190,0.23365024169921872,False,REGULAR,USD,2026-04-17,P,2025-10-06
AAPL260417P00255000,2025-10-06 19:37:47+00:00,255.0,15.88,15.9,16.05,0.77999973,5.1655607,5.0,229,0.22721109710693355,False,REGULAR,USD,2026-04-17,P,2025-10-06
AAPL260417P00260000,2025-10-06 15:42:13+00:00,260.0,18.5,18.15,18.35,1.2000008,6.936421,51.0,743,0.22184005706787108,True,REGULAR,USD,2026-04-17,P,2025-10-06
AAPL260417P00265000,2025-10-06 17:34:06+00:00,265.0,20.85,20.65,20.85,1.1499996,5.837561,20.0,45,0.2160112579345703,True,REGULAR,USD,2026-04-17,P,2025-10-06
AAPL260417P00270000,2025-10-03 16:44:24+00:00,270.0,22.29,23.4,23.6,0.0,0.0,10.0,31,0.2102740106201172,True,REGULAR,USD,2026-04-17,P,2025-10-06
AAPL260417P00275000,2025-10-06 16:11:04+00:00,275.0,26.2,26.4,26.6,0.7600002,2.9874222,4.0,17,0.20456728057861323,True,REGULAR,USD,2026-04-17,P,2025-10-06
AAPL260417P00280000,2025-10-06 17:38:09+00:00,280.0,30.23,29.6,29.95,1.3799992,4.783359,10.0,168,0.2003864141845703,True,REGULAR,USD,2026-04-17,P,2025-10-06
AAPL260417P00285000,2025-10-06 18:22:28+00:00,285.0,33.81,33.1,33.4,1.7600021,5.4914265,6.0,23,0.19403882141113282,True,REGULAR,USD,2026-04-17,P,2025-10-06
AAPL260417P00290000,2025-10-06 18:14:59+00:00,290.0,37.75,36.05,37.1,1.7700005,4.919401,7.0,2,0.1877217459106445,True,REGULAR,USD,2026-04-17,P,2025-10-06
AAPL260417P00300000,2025-10-03 17:25:47+00:00,300.0,43.47,44.8,45.25,0.0,0.0,68.0,172,0.17652190673828128,True,REGULAR,USD,2026-04-17,P,2025-10-06
AAPL260417P00305000,2025-10-06 18:52:31+00:00,305.0,49.9,49.15,49.8,0.3500023,0.70636183,4.0,10,0.1765829412841797,True,REGULAR,USD,2026-04-17,P,2025-10-06
AAPL260515C00005000,2025-09-29 16:28:55+00:00,5.0,248.9,250.4,253.3,0.0,0.0,2.0,3,2.183598291015625,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00010000,2025-09-29 16:28:55+00:00,10.0,243.95,245.45,248.25,0.0,0.0,,2,1.7421887890624999,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00030000,2025-07-07 19:25:14+00:00,30.0,179.9,224.8,227.15,0.0,0.0,1.0,1,1.2851598242187499,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00060000,2025-08-04 16:03:15+00:00,60.0,146.61,195.6,197.95,0.0,0.0,,20,0.70312796875,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00090000,2025-09-22 18:37:11+00:00,90.0,167.85,168.05,169.6,0.0,0.0,3.0,33,0.8322770678710936,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00095000,2025-09-05 15:16:06+00:00,95.0,147.04,162.65,165.35,0.0,0.0,1.0,1,0.8063984204101562,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00100000,2025-09-03 14:10:54+00:00,100.0,138.9,159.3,161.65,0.0,0.0,2.0,5,0.8621839953613282,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00120000,2025-10-03 17:44:46+00:00,120.0,140.6,138.55,140.75,0.0,0.0,2.0,78,0.6727327648925783,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00125000,2025-07-22 15:24:35+00:00,125.0,92.9,132.6,134.85,0.0,0.0,10.0,41,0.5888712988281251,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00130000,2025-09-29 16:28:55+00:00,130.0,127.15,128.9,131.25,0.0,0.0,1.0,74,0.6322058264160157,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00135000,2025-08-22 18:31:22+00:00,135.0,97.7,123.0,125.45,0.0,0.0,2.0,2,0.5614667877197266,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00140000,2025-09-22 18:39:00+00:00,140.0,119.65,119.3,121.3,0.0,0.0,43.0,43,0.5835612933349608,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00145000,2025-09-24 13:37:34+00:00,145.0,112.84,114.6,116.8,0.0,0.0,1.0,14,0.5714764532470704,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00150000,2025-10-02 14:03:04+00:00,150.0,110.46,109.75,111.7,0.0,0.0,1.0,10,0.5447433221435547,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00155000,2025-09-23 16:08:38+00:00,155.0,105.75,104.95,107.0,0.0,0.0,1.0,19,0.5267381311035157,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00160000,2025-09-22 19:37:18+00:00,160.0,100.88,100.25,102.25,0.0,0.0,10.0,17,0.5094043200683593,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00165000,2025-09-26 13:35:57+00:00,165.0,94.74,95.65,97.5,0.0,0.0,3.0,27,0.5210008837890624,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00170000,2025-10-01 19:23:50+00:00,170.0,91.82,91.0,92.95,0.0,0.0,2.0,16,0.5065967309570312,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00175000,2025-09-22 14:10:00+00:00,175.0,82.55,87.15,88.25,0.0,0.0,20.0,23,0.4877370562744141,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00180000,2025-09-29 19:50:00+00:00,180.0,81.15,82.65,83.2,0.0,0.0,2.0,60,0.4602715106201172,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00185000,2025-10-03 19:49:43+00:00,185.0,79.31,78.1,78.7,0.0,0.0,1.0,54,0.4464166687011719,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00190000,2025-10-06 18:38:48+00:00,190.0,73.63,73.55,74.1,0.47999573,0.6561801,4.0,57,0.42972372039794926,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00195000,2025-10-02 19:35:15+00:00,195.0,70.75,69.2,69.75,0.0,0.0,10.0,181,0.4179135357666015,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00200000,2025-10-06 18:39:17+00:00,200.0,64.86,64.95,65.35,-2.050003,-3.0638216,7.0,309,0.4042417974853516,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00210000,2025-10-06 18:38:38+00:00,210.0,56.41,56.5,56.8,-1.7900009,-3.075603,48.0,1169,0.37915659912109373,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00220000,2025-10-06 18:38:12+00:00,220.0,48.65,48.45,48.7,-1.0499992,-2.1126745,22.0,873,0.3577029562377929,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00230000,2025-10-06 17:54:30+00:00,230.0,40.3,40.85,41.1,-1.8500023,-4.389092,34.0,761,0.3389348333740234,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00240000,2025-10-06 18:59:13+00:00,240.0,33.7,33.8,34.0,-1.0499992,-3.0215805,102.0,1002,0.3213568841552734,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00250000,2025-10-06 19:42:28+00:00,250.0,27.6,27.4,27.6,-0.54999924,-1.9538162,49.0,1197,0.3064949722290039,True,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00260000,2025-10-06 19:22:49+00:00,260.0,21.8,21.8,21.95,-0.55000114,-2.4608552,109.0,2020,0.2937692694091796,False,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00270000,2025-10-06 16:10:17+00:00,270.0,17.15,16.95,17.05,-0.23999977,-1.3801023,57.0,2312,0.28244736114501956,False,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00280000,2025-10-06 14:09:10+00:00,280.0,13.0,12.9,13.05,-0.19999981,-1.5151501,9.0,1066,0.27416192153930663,False,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00290000,2025-10-06 17:41:47+00:00,290.0,9.65,9.7,9.85,-0.39000034,-3.8844657,9.0,794,0.26798217376708977,False,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00300000,2025-10-06 19:52:18+00:00,300.0,7.36,7.2,7.3,0.059999943,0.821917,482.0,1717,0.26273320281982426,False,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00310000,2025-10-06 16:35:19+00:00,310.0,5.35,5.25,5.4,-0.05000019,-0.9259294,54.0,251,0.25974251007080085,False,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00320000,2025-10-06 17:01:44+00:00,320.0,3.97,3.85,3.95,-0.18000007,-4.3373513,12.0,545,0.25739268005371096,False,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00330000,2025-10-06 19:10:16+00:00,330.0,2.89,2.82,2.89,-0.17999983,-5.863187,5.0,272,0.25623302368164064,False,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00340000,2025-10-06 18:14:09+00:00,340.0,2.09,2.06,2.11,-0.11000013,-5.0000057,54.0,73,0.2557447473144532,False,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00350000,2025-10-06 19:34:10+00:00,350.0,1.56,1.51,1.56,0.0,0.0,34.0,402,0.25641612731933594,False,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00360000,2025-10-06 17:44:06+00:00,360.0,1.11,1.11,1.15,-0.03999996,-3.4782577,48.0,92,0.2572095764160156,False,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00370000,2025-10-06 18:14:16+00:00,370.0,0.84,0.82,0.85,0.0,0.0,5.0,59,0.25830819824218754,False,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00380000,2025-10-06 16:12:53+00:00,380.0,0.64,0.6,0.64,0.03999996,6.66666,3.0,925,0.2601392346191406,False,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00390000,2025-10-06 18:13:33+00:00,390.0,0.48,0.44,0.48,-0.01000002,-2.0408204,2.0,90,0.2618482019042969,False,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515C00400000,2025-10-06 19:38:34+00:00,400.0,0.35,0.33,0.36,0.00999999,2.9411736,76.0,1579,0.26343510009765625,False,REGULAR,USD,2026-05-15,C,2025-10-06
AAPL260515P00005000,2025-09-02 16:41:27+00:00,5.0,0.01,0.0,0.03,0.0,0.0,10.0,3062,1.6875015625,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00010000,2025-10-03 17:25:07+00:00,10.0,0.02,0.0,0.34,0.01,100.0,1.0,1047,1.755860595703125,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00015000,2025-09-09 13:57:36+00:00,15.0,0.01,0.0,0.3,0.0,0.0,,2,1.4902369238281248,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00035000,2025-10-06 17:42:49+00:00,35.0,0.01,0.0,0.3,-0.01,-50.0,1.0,37,1.0293017285156252,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00045000,2025-10-03 17:24:56+00:00,45.0,0.02,0.0,0.03,0.01,100.0,1.0,46,0.7187528125,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00050000,2025-09-17 19:52:44+00:00,50.0,0.03,0.02,0.04,0.0,0.0,1.0,5,0.7148466015625,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00060000,2025-09-17 15:54:05+00:00,60.0,0.04,0.0,0.24,0.0,0.0,100.0,106,0.7324245507812499,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00070000,2025-09-04 15:23:25+00:00,70.0,0.05,0.03,0.15,0.0,0.0,1.0,18,0.6367223828125,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00080000,2025-08-21 15:26:46+00:00,80.0,0.12,0.06,0.12,0.0,0.0,1.0,5,0.5742230078125,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00085000,2025-09-17 15:51:48+00:00,85.0,0.11,0.07,0.14,0.0,0.0,20.0,22,0.5546919531250001,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00090000,2025-09-12 14:18:20+00:00,90.0,0.15,0.09,0.13,0.0,0.0,1.0,7,0.5293015820312501,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00095000,2025-08-05 16:26:08+00:00,95.0,0.33,0.13,0.17,0.0,0.0,1.0,15,0.5224657128906249,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00100000,2025-09-26 18:27:28+00:00,100.0,0.19,0.16,0.18,0.0,0.0,5.0,91,0.5039112109375,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00105000,2025-09-15 13:43:20+00:00,105.0,0.27,0.17,0.21,0.0,0.0,10.0,35,0.49268085449218757,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00110000,2025-10-06 13:30:03+00:00,110.0,0.21,0.21,0.25,-0.13000001,-38.2353,57.0,19,0.47949739257812496,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00115000,2025-09-17 17:51:31+00:00,115.0,0.35,0.25,0.29,0.0,0.0,2.0,25,0.46533737792968755,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00120000,2025-09-16 13:44:24+00:00,120.0,0.45,0.29,0.34,0.0,0.0,1.0,84,0.45264219238281256,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00125000,2025-10-06 13:30:02+00:00,125.0,0.36,0.35,0.39,0.0,0.0,1.0,31,0.43897045410156255,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00130000,2025-09-29 14:13:24+00:00,130.0,0.46,0.42,0.46,0.0,0.0,1.0,663,0.42774009765625004,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00135000,2025-09-08 19:41:17+00:00,135.0,0.52,0.5,0.54,-0.26,-33.333336,1.0,84,0.4167538793945312,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00140000,2025-10-02 13:31:42+00:00,140.0,0.6,0.59,0.64,0.0,0.0,1.0,71,0.4067442138671875,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00145000,2025-09-29 18:44:46+00:00,145.0,0.74,0.69,0.73,0.0,0.0,2.0,204,0.3947814428710938,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00150000,2025-10-06 18:14:32+00:00,150.0,0.87,0.81,0.85,0.04000002,4.8192797,2.0,405,0.3845276391601562,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00155000,2025-10-06 18:46:54+00:00,155.0,1.01,0.95,0.99,0.050000012,5.2083344,2.0,350,0.3746400427246094,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00160000,2025-10-06 18:46:50+00:00,160.0,1.14,1.12,1.16,0.00999999,0.8849549,7.0,330,0.3656069299316406,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00165000,2025-10-02 16:27:08+00:00,165.0,1.33,1.31,1.35,0.07000005,5.5555596,2.0,406,0.35632967895507806,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00170000,2025-10-06 18:47:05+00:00,170.0,1.6,1.53,1.57,0.110000014,7.3825517,2.0,663,0.3474186352539062,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00175000,2025-10-03 14:16:08+00:00,175.0,1.77,1.78,1.82,0.0,0.0,2.0,480,0.33850759155273435,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00180000,2025-10-03 19:50:38+00:00,180.0,2.05,2.08,2.13,0.0,0.0,3.0,593,0.33075620422363283,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00185000,2025-10-06 13:39:58+00:00,185.0,2.42,2.42,2.47,0.01999998,0.8333325,1.0,212,0.3225165405273437,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00190000,2025-10-06 19:14:57+00:00,190.0,2.88,2.82,2.87,0.0,0.0,8.0,948,0.31476515319824216,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00195000,2025-10-06 15:14:54+00:00,195.0,3.2,3.25,3.35,0.049999952,1.5873001,3.0,624,0.3077766976928711,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00200000,2025-10-06 15:14:54+00:00,200.0,4.0,3.8,3.9,0.3499999,9.589039,63.0,1017,0.3008797940063477,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00210000,2025-10-06 15:10:22+00:00,210.0,4.95,5.1,5.2,0.13999987,2.9106002,250.0,1496,0.28647564117431634,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00220000,2025-10-06 13:46:14+00:00,220.0,6.95,6.8,6.95,0.52999973,8.255447,7.0,421,0.27374993835449213,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00230000,2025-10-06 17:08:17+00:00,230.0,8.85,9.0,9.15,0.15000057,1.7241446,242.0,1313,0.260749580078125,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00240000,2025-10-06 19:31:51+00:00,240.0,11.94,11.8,11.95,0.48999977,4.2794743,53.0,685,0.24839008453369144,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00250000,2025-10-06 18:14:13+00:00,250.0,15.8,15.3,15.45,1.0500002,7.118645,85.0,237,0.23645783081054686,False,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00260000,2025-10-06 19:29:58+00:00,260.0,19.72,19.55,19.7,0.8299999,4.393859,5188.0,374,0.22429669754028314,True,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00270000,2025-10-06 18:31:04+00:00,270.0,25.05,24.7,24.9,1.289999,5.429289,7.0,128,0.21332573791503906,True,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00280000,2025-10-06 17:31:10+00:00,280.0,31.1,30.75,31.0,1.2399998,4.152712,2.0,101,0.2022174505615234,True,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00290000,2025-09-29 17:50:34+00:00,290.0,40.33,37.65,38.2,0.0,0.0,2.0,16,0.19409985595703128,True,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00300000,2025-10-06 18:15:30+00:00,300.0,46.51,45.6,46.2,-1.8800011,-3.8851025,5.0,21,0.18616536499023437,True,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00310000,2025-09-23 17:40:36+00:00,310.0,56.05,54.05,54.65,0.0,0.0,,45,0.17176121215820314,True,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260515P00400000,2025-10-02 19:47:57+00:00,400.0,142.76,142.4,144.4,0.0,0.0,,1,0.3156806713867187,True,REGULAR,USD,2026-05-15,P,2025-10-06
AAPL260618C00005000,2025-10-02 17:32:37+00:00,5.0,252.65,250.3,253.5,0.0,0.0,1.0,150,2.113285966796875,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00010000,2025-04-08 19:37:30+00:00,10.0,160.95,187.15,189.95,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00015000,2025-07-07 17:42:08+00:00,15.0,195.15,239.1,242.15,0.0,0.0,6.0,4,1.6181659716796877,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00020000,2025-05-09 17:16:45+00:00,20.0,178.5,183.05,186.3,0.0,0.0,1.0,7,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00025000,2025-07-30 17:49:42+00:00,25.0,185.35,229.1,232.4,0.0,0.0,2.0,3221,1.3955108349609375,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00030000,2025-09-10 16:06:51+00:00,30.0,198.12,225.7,228.95,0.0,0.0,1.0,4,1.2568396533203123,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00035000,2025-04-08 14:09:22+00:00,35.0,155.34,162.9,165.65,0.0,0.0,2.0,3,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00040000,2025-05-23 17:03:31+00:00,40.0,157.25,160.25,164.05,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00045000,2025-05-27 17:01:33+00:00,45.0,156.53,155.75,158.8,0.0,0.0,1.0,2,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00050000,2025-09-19 14:18:29+00:00,50.0,192.41,206.25,209.6,0.0,0.0,1.0,1549,1.0659226391601564,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00055000,2025-09-22 14:35:56+00:00,55.0,199.07,201.4,204.6,0.0,0.0,25.0,227,1.0151416430664062,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00060000,2025-09-19 13:48:45+00:00,60.0,182.03,196.7,199.65,0.0,0.0,1.0,271,0.9816896362304688,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00065000,2025-09-19 13:48:37+00:00,65.0,177.08,191.7,195.0,0.0,0.0,1.0,100,0.9494633959960936,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00070000,2025-09-19 14:15:21+00:00,70.0,173.17,186.85,190.2,0.0,0.0,1.0,540,0.9184578466796876,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00075000,2025-09-19 13:49:03+00:00,75.0,167.55,182.05,185.25,0.0,0.0,1.0,396,0.883790224609375,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00080000,2025-09-04 19:50:00+00:00,80.0,161.3,178.05,181.45,0.0,0.0,1.0,316,0.9255378540039063,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00085000,2025-08-07 18:55:10+00:00,85.0,137.89,171.2,174.2,0.0,0.0,29.0,147,0.7053252124023439,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00090000,2025-10-01 17:07:03+00:00,90.0,169.2,167.75,170.5,0.0,0.0,7.0,1727,0.7971211694335938,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00095000,2025-10-03 14:54:49+00:00,95.0,165.95,163.05,165.25,0.0,0.0,1.0,299,0.7612328564453126,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00100000,2025-10-03 17:51:46+00:00,100.0,160.0,158.45,160.5,0.0,0.0,10.0,2253,0.7462183581542969,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00105000,2025-09-10 14:55:51+00:00,105.0,126.45,153.65,155.6,0.0,0.0,5.0,199,0.7203397106933593,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00110000,2025-09-19 16:17:50+00:00,110.0,137.03,148.95,150.9,0.0,0.0,1.0,189,0.703250037841797,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00115000,2025-09-22 15:57:17+00:00,115.0,145.0,144.35,146.55,0.0,0.0,1.0,231,0.696414168701172,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00120000,2025-09-19 18:16:42+00:00,120.0,130.0,138.9,140.9,0.0,0.0,4.0,424,0.6387975573730469,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00125000,2025-09-22 17:31:12+00:00,125.0,133.59,134.55,136.2,0.0,0.0,4.0,171,0.6307409973144531,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00130000,2025-10-06 14:11:18+00:00,130.0,132.2,129.25,131.25,1.5599976,1.1941193,3.0,324,0.5961954443359375,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00135000,2025-10-02 15:54:35+00:00,135.0,126.42,124.85,127.0,0.0,0.0,5.0,568,0.5950357879638672,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00140000,2025-09-25 13:51:14+00:00,140.0,118.51,120.3,121.75,0.0,0.0,8.0,416,0.5708050732421875,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00145000,2025-09-30 19:36:40+00:00,145.0,113.9,116.05,117.05,0.0,0.0,1.0,223,0.5615888568115235,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00150000,2025-09-29 15:28:09+00:00,150.0,108.52,111.05,112.6,0.0,0.0,2.0,876,0.5434615966796876,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00155000,2025-09-29 14:41:05+00:00,155.0,104.3,106.65,107.15,0.0,0.0,10.0,517,0.5193529510498047,True,REGULAR,USD,2026-06-18,C,2025-10-06
AAPL260618C00160000,2025-10-03 14:25:17+00:00,160.0,103.62,101.95,102.7,0.0,0.0,3.0,1089,0.50586431640625,True,REGULAR,USD,2026-06-18,C,2025-10-06
